,mechanism,type,rate,nrow,ncol,seconds_runtime
12657,ECAR,MissingValueString,0.1,100000,8,0.0313034057617187
12658,ECAR,MissingValueString,0.1,100000,8,0.0320813655853271
12659,ECAR,MissingValueString,0.1,100000,8,0.0284194946289062
12660,ECAR,MissingValueString,0.25,100000,8,0.053077220916748
12661,ECAR,MissingValueString,0.25,100000,8,0.0475537776947021
12662,ECAR,MissingValueString,0.25,100000,8,0.0453276634216308
12663,ECAR,MissingValueString,0.25,100000,8,0.0466461181640625
12664,ECAR,MissingValueString,0.25,100000,8,0.0470952987670898
12665,ECAR,MissingValueString,0.25,100000,8,0.0430665016174316
12666,ECAR,MissingValueString,0.25,100000,8,0.0420296192169189
12667,ECAR,MissingValueString,0.25,100000,8,0.0430643558502197
12668,ECAR,MissingValueString,0.25,100000,8,0.0409111976623535
12669,ECAR,MissingValueString,0.25,100000,8,0.0435316562652587
12670,ECAR,MissingValueString,0.1,1000000,4,0.286095380783081
12671,ECAR,MissingValueString,0.1,1000000,4,0.2334885597229004
12672,ECAR,MissingValueString,0.1,1000000,4,0.2396574020385742
12673,ECAR,MissingValueString,0.1,1000000,4,0.2598748207092285
12674,ECAR,MissingValueString,0.1,1000000,4,0.2281570434570312
12675,ECAR,MissingValueString,0.1,1000000,4,0.2323267459869384
12676,ECAR,MissingValueString,0.1,1000000,4,0.2584691047668457
12677,ECAR,MissingValueString,0.1,1000000,4,0.2255051136016845
12678,ECAR,MissingValueString,0.1,1000000,4,0.2268533706665039
12679,ECAR,MissingValueString,0.1,1000000,4,0.2479958534240722
12680,ECAR,MissingValueString,0.9,100000,6,0.0849611759185791
12681,ECAR,MissingValueString,0.9,100000,6,0.0843136310577392
12682,ECAR,MissingValueString,0.9,100000,6,0.0861856937408447
12683,ECAR,MissingValueString,0.9,100000,6,0.1011600494384765
12684,ECAR,MissingValueString,0.9,100000,6,0.1041259765625
12685,ECAR,MissingValueString,0.9,100000,6,0.1018478870391845
12686,ECAR,MissingValueString,0.9,100000,6,0.101231575012207
12687,ECAR,MissingValueString,0.9,100000,6,0.1056075096130371
12688,ECAR,MissingValueString,0.9,100000,6,0.1022951602935791
12689,ECAR,MissingValueString,0.9,100000,6,0.1097304821014404
12690,ECAR,MissingValueString,0.5,100000,8,0.0656924247741699
12691,ECAR,MissingValueString,0.5,100000,8,0.0592999458312988
12692,ECAR,MissingValueString,0.5,100000,8,0.0607814788818359
12693,ECAR,MissingValueString,0.5,100000,8,0.0595910549163818
12694,ECAR,MissingValueString,0.5,100000,8,0.0579233169555664
12695,ECAR,MissingValueString,0.5,100000,8,0.0580427646636962
12696,ECAR,MissingValueString,0.5,100000,8,0.0631096363067627
12697,ECAR,MissingValueString,0.5,100000,8,0.0602600574493408
12698,ECAR,MissingValueString,0.5,100000,8,0.0620067119598388
12699,ECAR,MissingValueString,0.5,100000,8,0.0607423782348632
12700,ECAR,MissingValueString,0.1,1000000,6,0.3948965072631836
12701,ECAR,MissingValueString,0.1,1000000,6,0.3135852813720703
12702,ECAR,MissingValueString,0.1,1000000,6,0.3143880367279053
12703,ECAR,MissingValueString,0.1,1000000,6,0.3267345428466797
12704,ECAR,MissingValueString,0.1,1000000,6,0.3198399543762207
12705,ECAR,MissingValueString,0.1,1000000,6,0.4045848846435547
12706,ECAR,MissingValueString,0.1,1000000,6,0.2841074466705322
12707,ECAR,MissingValueString,0.1,1000000,6,0.2936451435089111
12708,ECAR,MissingValueString,0.1,1000000,6,0.3116567134857178
12709,ECAR,MissingValueString,0.1,1000000,6,0.2993037700653076
12710,ECAR,MissingValueString,0.1,100000,10,0.0549371242523193
12711,ECAR,MissingValueString,0.1,100000,10,0.0405950546264648
12712,ECAR,MissingValueString,0.1,100000,10,0.0419626235961914
12713,ECAR,MissingValueString,0.1,100000,10,0.0452101230621337
12714,ECAR,MissingValueString,0.1,100000,10,0.0458483695983886
12715,ECAR,MissingValueString,0.1,100000,10,0.0394172668457031
12716,ECAR,MissingValueString,0.1,100000,10,0.0385808944702148
12717,ECAR,MissingValueString,0.1,100000,10,0.0424740314483642
12718,ECAR,MissingValueString,0.1,100000,10,0.0367147922515869
12719,ECAR,MissingValueString,0.1,100000,10,0.0365257263183593
12720,ECAR,MissingValueString,0.25,100000,10,0.0487380027770996
12721,ECAR,MissingValueString,0.25,100000,10,0.0463073253631591
12722,ECAR,MissingValueString,0.25,100000,10,0.0473713874816894
12723,ECAR,MissingValueString,0.25,100000,10,0.0427243709564209
12724,ECAR,MissingValueString,0.25,100000,10,0.0411686897277832
12725,ECAR,MissingValueString,0.25,100000,10,0.0437476634979248
12726,ECAR,MissingValueString,0.25,100000,10,0.0472822189331054
12727,ECAR,MissingValueString,0.25,100000,10,0.0446791648864746
12728,ECAR,MissingValueString,0.25,100000,10,0.0426135063171386
12729,ECAR,MissingValueString,0.25,100000,10,0.0415539741516113
12730,ECAR,MissingValueString,0.75,100000,8,0.077676773071289
12731,ECAR,MissingValueString,0.75,100000,8,0.0785713195800781
12732,ECAR,MissingValueString,0.75,100000,8,0.0788567066192627
12733,ECAR,MissingValueString,0.75,100000,8,0.0762956142425537
12734,ECAR,MissingValueString,0.75,100000,8,0.0741033554077148
12735,ECAR,MissingValueString,0.75,100000,8,0.0782139301300048
12736,ECAR,MissingValueString,0.75,100000,8,0.0766785144805908
12737,ECAR,MissingValueString,0.75,100000,8,0.0761644840240478
12738,ECAR,MissingValueString,0.75,100000,8,0.0756182670593261
12739,ECAR,MissingValueString,0.75,100000,8,0.0802106857299804
12740,ECAR,MissingValueString,0.1,10000,2,0.0053074359893798
12741,ECAR,MissingValueString,0.1,10000,2,0.0056111812591552
12742,ECAR,MissingValueString,0.1,10000,2,0.0044300556182861
12743,ECAR,MissingValueString,0.1,10000,2,0.004472017288208
12744,ECAR,MissingValueString,0.1,10000,2,0.0042071342468261
12745,ECAR,MissingValueString,0.1,10000,2,0.0044367313385009
12746,ECAR,MissingValueString,0.1,10000,2,0.0043387413024902
12747,ECAR,MissingValueString,0.1,10000,2,0.0043270587921142
12748,ECAR,MissingValueString,0.1,10000,2,0.0044662952423095
12749,ECAR,MissingValueString,0.1,10000,2,0.0042181015014648
12750,ECAR,MissingValueString,0.25,1000000,2,0.507481575012207
12751,ECAR,MissingValueString,0.25,1000000,2,0.4056084156036377
12752,ECAR,MissingValueString,0.25,1000000,2,0.3794796466827392
12753,ECAR,MissingValueString,0.25,1000000,2,0.3341984748840332
12754,ECAR,MissingValueString,0.25,1000000,2,0.3508319854736328
12755,ECAR,MissingValueString,0.25,1000000,2,0.3215038776397705
12756,ECAR,MissingValueString,0.25,1000000,2,0.3283116817474365
12757,ECAR,MissingValueString,0.25,1000000,2,0.3319265842437744
12758,ECAR,MissingValueString,0.25,1000000,2,0.3033447265625
12759,ECAR,MissingValueString,0.25,1000000,2,0.3384151458740234
12760,ECAR,MissingValueString,0.25,10000,2,0.0068006515502929
12761,ECAR,MissingValueString,0.25,10000,2,0.0065383911132812
12762,ECAR,MissingValueString,0.25,10000,2,0.006568431854248
12763,ECAR,MissingValueString,0.25,10000,2,0.0065758228302001
12764,ECAR,MissingValueString,0.25,10000,2,0.0060703754425048
12765,ECAR,MissingValueString,0.25,10000,2,0.0064122676849365
12766,ECAR,MissingValueString,0.25,10000,2,0.0060591697692871
12767,ECAR,MissingValueString,0.25,10000,2,0.0064811706542968
12768,ECAR,MissingValueString,0.25,10000,2,0.0064585208892822
12769,ECAR,MissingValueString,0.25,10000,2,0.0062489509582519
12770,ECAR,MissingValueString,0.5,100000,10,0.0659403800964355
12771,ECAR,MissingValueString,0.5,100000,10,0.06126070022583
12772,ECAR,MissingValueString,0.5,100000,10,0.0657703876495361
12773,ECAR,MissingValueString,0.5,100000,10,0.0607459545135498
12774,ECAR,MissingValueString,0.5,100000,10,0.0592849254608154
12775,ECAR,MissingValueString,0.5,100000,10,0.0596592426300048
12776,ECAR,MissingValueString,0.5,100000,10,0.0596687793731689
12777,ECAR,MissingValueString,0.5,100000,10,0.0630300045013427
12778,ECAR,MissingValueString,0.5,100000,10,0.0657129287719726
12779,ECAR,MissingValueString,0.5,100000,10,0.0622851848602294
12780,ECAR,MissingValueString,0.25,1000000,4,0.4083104133605957
12781,ECAR,MissingValueString,0.25,1000000,4,0.4354200363159179
12782,ECAR,MissingValueString,0.25,1000000,4,0.4088125228881836
12783,ECAR,MissingValueString,0.25,1000000,4,0.3661327362060547
12784,ECAR,MissingValueString,0.25,1000000,4,0.3309509754180908
12785,ECAR,MissingValueString,0.25,1000000,4,0.3522374629974365
12786,ECAR,MissingValueString,0.25,1000000,4,0.3366096019744873
12787,ECAR,MissingValueString,0.25,1000000,4,0.347332239151001
12788,ECAR,MissingValueString,0.25,1000000,4,0.3910937309265136
12789,ECAR,MissingValueString,0.25,1000000,4,0.4267129898071289
12790,ECAR,MissingValueString,0.1,1000000,8,0.3721306324005127
12791,ECAR,MissingValueString,0.1,1000000,8,0.3979089260101318
12792,ECAR,MissingValueString,0.1,1000000,8,0.3509435653686523
12793,ECAR,MissingValueString,0.1,1000000,8,0.3906724452972412
12794,ECAR,MissingValueString,0.1,1000000,8,0.3476543426513672
12795,ECAR,MissingValueString,0.1,1000000,8,0.3763835430145263
12796,ECAR,MissingValueString,0.1,1000000,8,0.4819941520690918
12797,ECAR,MissingValueString,0.1,1000000,8,0.3332927227020263
12798,ECAR,MissingValueString,0.1,1000000,8,0.3273751735687256
12799,ECAR,MissingValueString,0.1,1000000,8,0.30336594581604
12800,ECAR,MissingValueString,0.9,100000,8,0.0954437255859375
12801,ECAR,MissingValueString,0.9,100000,8,0.092519998550415
12802,ECAR,MissingValueString,0.9,100000,8,0.0818014144897461
12803,ECAR,MissingValueString,0.9,100000,8,0.0912885665893554
12804,ECAR,MissingValueString,0.9,100000,8,0.0884265899658203
12805,ECAR,MissingValueString,0.9,100000,8,0.0937623977661132
12806,ECAR,MissingValueString,0.9,100000,8,0.0884661674499511
12807,ECAR,MissingValueString,0.9,100000,8,0.0872840881347656
12808,ECAR,MissingValueString,0.9,100000,8,0.0879089832305908
12809,ECAR,MissingValueString,0.9,100000,8,0.089961290359497
12810,ECAR,MissingValueString,0.1,1000000,10,0.4152913093566894
12811,ECAR,MissingValueString,0.1,1000000,10,0.3436768054962158
12812,ECAR,MissingValueString,0.1,1000000,10,0.3654253482818603
12813,ECAR,MissingValueString,0.1,1000000,10,0.3455936908721924
12814,ECAR,MissingValueString,0.1,1000000,10,0.3646073341369629
12815,ECAR,MissingValueString,0.1,1000000,10,0.3553681373596191
12816,ECAR,MissingValueString,0.1,1000000,10,0.3617386817932129
12817,ECAR,MissingValueString,0.1,1000000,10,0.3354153633117676
12818,ECAR,MissingValueString,0.1,1000000,10,0.3593308925628662
12819,ECAR,MissingValueString,0.1,1000000,10,0.3575618267059326
12820,ECAR,MissingValueString,0.5,10000,2,0.0085232257843017
12821,ECAR,MissingValueString,0.5,10000,2,0.0074958801269531
12822,ECAR,MissingValueString,0.5,10000,2,0.0073750019073486
12823,ECAR,MissingValueString,0.5,10000,2,0.007904052734375
12824,ECAR,MissingValueString,0.5,10000,2,0.007491111755371
12825,ECAR,MissingValueString,0.5,10000,2,0.0078587532043457
12826,ECAR,MissingValueString,0.5,10000,2,0.0074124336242675
12827,ECAR,MissingValueString,0.5,10000,2,0.0076615810394287
12828,ECAR,MissingValueString,0.5,10000,2,0.0077021121978759
12829,ECAR,MissingValueString,0.5,10000,2,0.0073287487030029
12830,ECAR,MissingValueString,0.75,10000,2,0.0102608203887939
12831,ECAR,MissingValueString,0.75,10000,2,0.0095088481903076
12832,ECAR,MissingValueString,0.75,10000,2,0.0100719928741455
12833,ECAR,MissingValueString,0.75,10000,2,0.0097038745880126
12834,ECAR,MissingValueString,0.75,10000,2,0.0092177391052246
12835,ECAR,MissingValueString,0.75,10000,2,0.0093922615051269
12836,ECAR,MissingValueString,0.75,10000,2,0.009598970413208
12837,ECAR,MissingValueString,0.75,10000,2,0.009495735168457
12838,ECAR,MissingValueString,0.75,10000,2,0.0090553760528564
12839,ECAR,MissingValueString,0.75,10000,2,0.0094020366668701
12840,ECAR,MissingValueString,0.1,10000,4,0.0052742958068847
12841,ECAR,MissingValueString,0.1,10000,4,0.0043542385101318
12842,ECAR,MissingValueString,0.1,10000,4,0.0045146942138671
12843,ECAR,MissingValueString,0.1,10000,4,0.0043082237243652
12844,ECAR,MissingValueString,0.1,10000,4,0.0045011043548583
12845,ECAR,MissingValueString,0.1,10000,4,0.0043692588806152
12846,ECAR,MissingValueString,0.1,10000,4,0.0047261714935302
12847,ECAR,MissingValueString,0.1,10000,4,0.0043396949768066
12848,ECAR,MissingValueString,0.1,10000,4,0.0047130584716796
12849,ECAR,MissingValueString,0.1,10000,4,0.0043892860412597
12850,ECAR,MissingValueString,0.75,100000,10,0.0878887176513671
12851,ECAR,MissingValueString,0.75,100000,10,0.0858628749847412
12852,ECAR,MissingValueString,0.75,100000,10,0.0802040100097656
12853,ECAR,MissingValueString,0.75,100000,10,0.0810141563415527
12854,ECAR,MissingValueString,0.75,100000,10,0.0788688659667968
12855,ECAR,MissingValueString,0.75,100000,10,0.0762925148010253
12856,ECAR,MissingValueString,0.75,100000,10,0.0790374279022216
12857,ECAR,MissingValueString,0.75,100000,10,0.0788459777832031
12858,ECAR,MissingValueString,0.75,100000,10,0.0818955898284912
12859,ECAR,MissingValueString,0.75,100000,10,0.0808477401733398
12860,ECAR,MissingValueString,0.9,10000,2,0.0112478733062744
12861,ECAR,MissingValueString,0.9,10000,2,0.0100297927856445
12862,ECAR,MissingValueString,0.9,10000,2,0.0109076499938964
12863,ECAR,MissingValueString,0.9,10000,2,0.0107903480529785
12864,ECAR,MissingValueString,0.9,10000,2,0.010587453842163
12865,ECAR,MissingValueString,0.9,10000,2,0.010679006576538
12866,ECAR,MissingValueString,0.9,10000,2,0.011035680770874
12867,ECAR,MissingValueString,0.9,10000,2,0.010801076889038
12868,ECAR,MissingValueString,0.9,10000,2,0.0104024410247802
12869,ECAR,MissingValueString,0.9,10000,2,0.0105624198913574
12870,ECAR,MissingValueString,0.25,10000,4,0.0064284801483154
12871,ECAR,MissingValueString,0.25,10000,4,0.0061898231506347
12872,ECAR,MissingValueString,0.25,10000,4,0.0062627792358398
12873,ECAR,MissingValueString,0.25,10000,4,0.0058755874633789
12874,ECAR,MissingValueString,0.25,10000,4,0.0061416625976562
12875,ECAR,MissingValueString,0.25,10000,4,0.0061547756195068
12876,ECAR,MissingValueString,0.25,10000,4,0.0058255195617675
12877,ECAR,MissingValueString,0.25,10000,4,0.0060627460479736
12878,ECAR,MissingValueString,0.25,10000,4,0.0056691169738769
12879,ECAR,MissingValueString,0.25,10000,4,0.0060267448425292
12880,ECAR,MissingValueString,0.5,10000,4,0.008716344833374
12881,ECAR,MissingValueString,0.5,10000,4,0.0078248977661132
12882,ECAR,MissingValueString,0.5,10000,4,0.0076990127563476
12883,ECAR,MissingValueString,0.5,10000,4,0.007601261138916
12884,ECAR,MissingValueString,0.5,10000,4,0.007580280303955
12885,ECAR,MissingValueString,0.5,10000,4,0.007948875427246
12886,ECAR,MissingValueString,0.5,10000,4,0.0075857639312744
12887,ECAR,MissingValueString,0.5,10000,4,0.0078928470611572
12888,ECAR,MissingValueString,0.5,10000,4,0.0078935623168945
12889,ECAR,MissingValueString,0.5,10000,4,0.0076537132263183
12890,ECAR,MissingValueString,0.1,10000,6,0.0058672428131103
12891,ECAR,MissingValueString,0.1,10000,6,0.0049984455108642
12892,ECAR,MissingValueString,0.1,10000,6,0.0048701763153076
12893,ECAR,MissingValueString,0.1,10000,6,0.0051496028900146
12894,ECAR,MissingValueString,0.1,10000,6,0.0050091743469238
12895,ECAR,MissingValueString,0.1,10000,6,0.0048356056213378
12896,ECAR,MissingValueString,0.1,10000,6,0.0048308372497558
12897,ECAR,MissingValueString,0.1,10000,6,0.0049672126770019
12898,ECAR,MissingValueString,0.1,10000,6,0.0046563148498535
12899,ECAR,MissingValueString,0.1,10000,6,0.0048341751098632
12900,ECAR,MissingValueString,0.75,10000,4,0.0105268955230712
12901,ECAR,MissingValueString,0.75,10000,4,0.0100586414337158
12902,ECAR,MissingValueString,0.75,10000,4,0.0093445777893066
12903,ECAR,MissingValueString,0.75,10000,4,0.0092418193817138
12904,ECAR,MissingValueString,0.75,10000,4,0.0093541145324707
12905,ECAR,MissingValueString,0.75,10000,4,0.0093872547149658
12906,ECAR,MissingValueString,0.75,10000,4,0.0100781917572021
12907,ECAR,MissingValueString,0.75,10000,4,0.0097923278808593
12908,ECAR,MissingValueString,0.75,10000,4,0.0096943378448486
12909,ECAR,MissingValueString,0.75,10000,4,0.0100836753845214
12910,ECAR,MissingValueString,0.9,100000,10,0.1161582469940185
12911,ECAR,MissingValueString,0.9,100000,10,0.1126792430877685
12912,ECAR,MissingValueString,0.9,100000,10,0.1114895343780517
12913,ECAR,MissingValueString,0.9,100000,10,0.1115059852600097
12914,ECAR,MissingValueString,0.9,100000,10,0.118234634399414
12915,ECAR,MissingValueString,0.9,100000,10,0.1086132526397705
12916,ECAR,MissingValueString,0.9,100000,10,0.1185405254364013
12917,ECAR,MissingValueString,0.9,100000,10,0.1140809059143066
12918,ECAR,MissingValueString,0.9,100000,10,0.1137361526489257
12919,ECAR,MissingValueString,0.9,100000,10,0.1153154373168945
12920,ECAR,MissingValueString,0.25,10000,6,0.0073332786560058
12921,ECAR,MissingValueString,0.25,10000,6,0.0065245628356933
12922,ECAR,MissingValueString,0.25,10000,6,0.0064189434051513
12923,ECAR,MissingValueString,0.25,10000,6,0.0062842369079589
12924,ECAR,MissingValueString,0.25,10000,6,0.0068666934967041
12925,ECAR,MissingValueString,0.25,10000,6,0.0066790580749511
12926,ECAR,MissingValueString,0.25,10000,6,0.0065863132476806
12927,ECAR,MissingValueString,0.25,10000,6,0.0068957805633544
12928,ECAR,MissingValueString,0.25,10000,6,0.0066542625427246
12929,ECAR,MissingValueString,0.25,10000,6,0.0067079067230224
12930,ECAR,MissingValueString,0.9,10000,4,0.0113344192504882
12931,ECAR,MissingValueString,0.9,10000,4,0.0106070041656494
12932,ECAR,MissingValueString,0.9,10000,4,0.0105934143066406
12933,ECAR,MissingValueString,0.9,10000,4,0.0105876922607421
12934,ECAR,MissingValueString,0.9,10000,4,0.0112056732177734
12935,ECAR,MissingValueString,0.9,10000,4,0.0110726356506347
12936,ECAR,MissingValueString,0.9,10000,4,0.0101845264434814
12937,ECAR,MissingValueString,0.9,10000,4,0.0106396675109863
12938,ECAR,MissingValueString,0.9,10000,4,0.0104548931121826
12939,ECAR,MissingValueString,0.9,10000,4,0.0100769996643066
12940,ECAR,MissingValueString,0.5,10000,6,0.0086169242858886
12941,ECAR,MissingValueString,0.5,10000,6,0.0076985359191894
12942,ECAR,MissingValueString,0.5,10000,6,0.0077214241027832
12943,ECAR,MissingValueString,0.5,10000,6,0.0076794624328613
12944,ECAR,MissingValueString,0.5,10000,6,0.007631778717041
12945,ECAR,MissingValueString,0.5,10000,6,0.0074074268341064
12946,ECAR,MissingValueString,0.5,10000,6,0.0079522132873535
12947,ECAR,MissingValueString,0.5,10000,6,0.007645845413208
12948,ECAR,MissingValueString,0.5,10000,6,0.0074949264526367
12949,ECAR,MissingValueString,0.5,10000,6,0.0073592662811279
12950,ECAR,MissingValueString,0.1,10000,8,0.0061259269714355
12951,ECAR,MissingValueString,0.1,10000,8,0.0052692890167236
12952,ECAR,MissingValueString,0.1,10000,8,0.0057358741760253
12953,ECAR,MissingValueString,0.1,10000,8,0.005634069442749
12954,ECAR,MissingValueString,0.1,10000,8,0.0055665969848632
12955,ECAR,MissingValueString,0.1,10000,8,0.0055201053619384
12956,ECAR,MissingValueString,0.1,10000,8,0.0052950382232666
12957,ECAR,MissingValueString,0.1,10000,8,0.0052895545959472
12958,ECAR,MissingValueString,0.1,10000,8,0.0053300857543945
12959,ECAR,MissingValueString,0.1,10000,8,0.0051190853118896
12960,ECAR,MissingValueString,0.75,10000,6,0.0136952400207519
12961,ECAR,MissingValueString,0.75,10000,6,0.0127983093261718
12962,ECAR,MissingValueString,0.75,10000,6,0.012803316116333
12963,ECAR,MissingValueString,0.75,10000,6,0.0129256248474121
12964,ECAR,MissingValueString,0.75,10000,6,0.0123200416564941
12965,ECAR,MissingValueString,0.75,10000,6,0.0124344825744628
12966,ECAR,MissingValueString,0.75,10000,6,0.0124356746673583
12967,ECAR,MissingValueString,0.75,10000,6,0.0123417377471923
12968,ECAR,MissingValueString,0.75,10000,6,0.0124275684356689
12969,ECAR,MissingValueString,0.75,10000,6,0.0125801563262939
12970,ECAR,MissingValueString,0.9,10000,6,0.0311720371246337
12971,ECAR,MissingValueString,0.9,10000,6,0.0135197639465332
12972,ECAR,MissingValueString,0.9,10000,6,0.0249552726745605
12973,ECAR,MissingValueString,0.9,10000,6,0.0142319202423095
12974,ECAR,MissingValueString,0.9,10000,6,0.0139813423156738
12975,ECAR,MissingValueString,0.9,10000,6,0.0139472484588623
12976,ECAR,MissingValueString,0.9,10000,6,0.0141699314117431
12977,ECAR,MissingValueString,0.9,10000,6,0.014413833618164
12978,ECAR,MissingValueString,0.9,10000,6,0.0141255855560302
12979,ECAR,MissingValueString,0.9,10000,6,0.0142896175384521
12980,ECAR,MissingValueString,0.25,1000000,6,0.5552091598510742
12981,ECAR,MissingValueString,0.25,1000000,6,0.5797905921936035
12982,ECAR,MissingValueString,0.25,1000000,6,0.5127651691436768
12983,ECAR,MissingValueString,0.25,1000000,6,0.4377365112304687
12984,ECAR,MissingValueString,0.25,1000000,6,0.4559738636016845
12985,ECAR,MissingValueString,0.25,1000000,6,0.4361281394958496
12986,ECAR,MissingValueString,0.25,1000000,6,0.3910894393920898
12987,ECAR,MissingValueString,0.25,1000000,6,0.374589204788208
12988,ECAR,MissingValueString,0.25,1000000,6,0.3831155300140381
12989,ECAR,MissingValueString,0.25,1000000,6,0.3879227638244629
12990,ECAR,MissingValueString,0.25,10000,8,0.0077672004699707
12991,ECAR,MissingValueString,0.25,10000,8,0.0074203014373779
12992,ECAR,MissingValueString,0.25,10000,8,0.0072987079620361
12993,ECAR,MissingValueString,0.25,10000,8,0.0068976879119873
12994,ECAR,MissingValueString,0.25,10000,8,0.0069200992584228
12995,ECAR,MissingValueString,0.25,10000,8,0.0069050788879394
12996,ECAR,MissingValueString,0.25,10000,8,0.0072605609893798
12997,ECAR,MissingValueString,0.25,10000,8,0.0071825981140136
12998,ECAR,MissingValueString,0.25,10000,8,0.0072278976440429
12999,ECAR,MissingValueString,0.25,10000,8,0.0076739788055419
13000,ECAR,MissingValueString,0.75,10000,8,0.0130655765533447
13001,ECAR,MissingValueString,0.75,10000,8,0.0124058723449707
13002,ECAR,MissingValueString,0.75,10000,8,0.0107979774475097
13003,ECAR,MissingValueString,0.75,10000,8,0.0100624561309814
13004,ECAR,MissingValueString,0.75,10000,8,0.0101308822631835
13005,ECAR,MissingValueString,0.75,10000,8,0.0100822448730468
13006,ECAR,MissingValueString,0.75,10000,8,0.0104899406433105
13007,ECAR,MissingValueString,0.75,10000,8,0.0107803344726562
13008,ECAR,MissingValueString,0.75,10000,8,0.0106868743896484
13009,ECAR,MissingValueString,0.75,10000,8,0.0103683471679687
13010,ECAR,MissingValueString,0.25,1000000,8,0.5836532115936279
13011,ECAR,MissingValueString,0.25,1000000,8,0.5534226894378662
13012,ECAR,MissingValueString,0.25,1000000,8,0.4885547161102295
13013,ECAR,MissingValueString,0.25,1000000,8,0.4872815608978271
13014,ECAR,MissingValueString,0.25,1000000,8,0.5615525245666504
13015,ECAR,MissingValueString,0.25,1000000,8,0.5640525817871094
13016,ECAR,MissingValueString,0.25,1000000,8,0.5306928157806396
13017,ECAR,MissingValueString,0.25,1000000,8,0.5493271350860596
13018,ECAR,MissingValueString,0.25,1000000,8,0.5401387214660645
13019,ECAR,MissingValueString,0.25,1000000,8,0.5749719142913818
13020,ECAR,MissingValueString,0.9,10000,8,0.0157570838928222
13021,ECAR,MissingValueString,0.9,10000,8,0.0156524181365966
13022,ECAR,MissingValueString,0.9,10000,8,0.0151586532592773
13023,ECAR,MissingValueString,0.9,10000,8,0.0150582790374755
13024,ECAR,MissingValueString,0.9,10000,8,0.0151546001434326
13025,ECAR,MissingValueString,0.9,10000,8,0.0148684978485107
13026,ECAR,MissingValueString,0.9,10000,8,0.0146148204803466
13027,ECAR,MissingValueString,0.9,10000,8,0.0145213603973388
13028,ECAR,MissingValueString,0.9,10000,8,0.0147151947021484
13029,ECAR,MissingValueString,0.9,10000,8,0.0151803493499755
13030,ECAR,MissingValueString,0.5,10000,8,0.009507417678833
13031,ECAR,MissingValueString,0.5,10000,8,0.0082457065582275
13032,ECAR,MissingValueString,0.5,10000,8,0.0080618858337402
13033,ECAR,MissingValueString,0.5,10000,8,0.0079178810119628
13034,ECAR,MissingValueString,0.5,10000,8,0.0081138610839843
13035,ECAR,MissingValueString,0.5,10000,8,0.0081954002380371
13036,ECAR,MissingValueString,0.5,10000,8,0.0086617469787597
13037,ECAR,MissingValueString,0.5,10000,8,0.0089073181152343
13038,ECAR,MissingValueString,0.5,10000,8,0.0088109970092773
13039,ECAR,MissingValueString,0.5,10000,8,0.008601427078247
13040,ECAR,MissingValueString,0.1,10000,10,0.0058901309967041
13041,ECAR,MissingValueString,0.1,10000,10,0.0052757263183593
13042,ECAR,MissingValueString,0.1,10000,10,0.0052189826965332
13043,ECAR,MissingValueString,0.1,10000,10,0.0054283142089843
13044,ECAR,MissingValueString,0.1,10000,10,0.0051541328430175
13045,ECAR,MissingValueString,0.1,10000,10,0.0050845146179199
13046,ECAR,MissingValueString,0.1,10000,10,0.0052146911621093
13047,ECAR,MissingValueString,0.1,10000,10,0.0052964687347412
13048,ECAR,MissingValueString,0.1,10000,10,0.0052070617675781
13049,ECAR,MissingValueString,0.1,10000,10,0.0051846504211425
13050,ECAR,MissingValueString,0.25,10000,10,0.0073506832122802
13051,ECAR,MissingValueString,0.25,10000,10,0.0065674781799316
13052,ECAR,MissingValueString,0.25,10000,10,0.0067286491394042
13053,ECAR,MissingValueString,0.25,10000,10,0.0065028667449951
13054,ECAR,MissingValueString,0.25,10000,10,0.0064156055450439
13055,ECAR,MissingValueString,0.25,10000,10,0.0066742897033691
13056,ECAR,MissingValueString,0.25,10000,10,0.0067031383514404
13057,ECAR,MissingValueString,0.25,10000,10,0.0062465667724609
13058,ECAR,MissingValueString,0.25,10000,10,0.0066404342651367
13059,ECAR,MissingValueString,0.25,10000,10,0.0065398216247558
13060,ECAR,MissingValueString,0.1,1000,2,0.0033178329467773
13061,ECAR,MissingValueString,0.1,1000,2,0.0025646686553955
13062,ECAR,MissingValueString,0.1,1000,2,0.0025432109832763
13063,ECAR,MissingValueString,0.1,1000,2,0.0027225017547607
13064,ECAR,MissingValueString,0.1,1000,2,0.0027053356170654
13065,ECAR,MissingValueString,0.1,1000,2,0.0025615692138671
13066,ECAR,MissingValueString,0.1,1000,2,0.0025649070739746
13067,ECAR,MissingValueString,0.1,1000,2,0.0027720928192138
13068,ECAR,MissingValueString,0.1,1000,2,0.0028162002563476
13069,ECAR,MissingValueString,0.1,1000,2,0.0026266574859619
13070,ECAR,MissingValueString,0.5,10000,10,0.0109322071075439
13071,ECAR,MissingValueString,0.5,10000,10,0.0101101398468017
13072,ECAR,MissingValueString,0.5,10000,10,0.0099601745605468
13073,ECAR,MissingValueString,0.5,10000,10,0.0102534294128417
13074,ECAR,MissingValueString,0.5,10000,10,0.0101017951965332
13075,ECAR,MissingValueString,0.5,10000,10,0.0099451541900634
13076,ECAR,MissingValueString,0.5,10000,10,0.0099520683288574
13077,ECAR,MissingValueString,0.5,10000,10,0.0090453624725341
13078,ECAR,MissingValueString,0.5,10000,10,0.0089068412780761
